,word,count
76917,desastroso!,1
76918,senhoreas,1
76919,#pauamarelo,1
76920,bizarro!,1
76921,pronunciada,1
76922,#cachoeirinhape,1
76923,protegero,1
76924,#daquiapoucotudovoltaaonormal,1
76925,#mncr,1
76926,#catadores,1
76927,cooperativas,1
76928,pronuncie,1
76929,soltaremos,1
76930,#desafiodosofa,1
76931,#julianaamaral,1
76932,computador:,1
76933,8.165,1
76934,kusuo,1
76935,necropsia?,1
76936,regiao-,1
76937,mundo?incentivando,1
76938,varas,1
76939,#frasesmotivadoras,1
76940,correspondido,1
76941,quanto!,1
76942,acodem!,1
76943,descrita,1
76944,alertando?,1
76945,remember!,1
76946,mensurar,1
76947,#revistaensinosuperior,1
76948,#sms,1
76949,enclausurar,1
76950,#indigenas,1
76951,ideologica!!!,1
76952,trt19,1
76953,#pelamordedeus,1
76954,#embarcacaodasartes,1
76955,#diversity,1
76956,#susananaspolini,1
76957,@susananaspolini,1
76958,cocriando,1
76959,#stefaninibrasil,1
76960,#stefanini,1
76961,#psicologiasocial,1
76962,#visitsp,1
76963,socooorro!,1
76964,#servicopublicodequalidade,1
76965,#queroseguidores,1
76966,famoso?!,1
76967,"ai,o",1
76968,nera?,1
76969,#designsocial,1
76970,cair?!,1
76971,assistidos?!,1
76972,salmos:,1
76973,navegando!,1
76974,tread,1
76975,969314219,1
76976,salvos!,1
76977,significativas,1
76978,adaptativo!,1
76979,hesite!,1
76980,919835719,1
76981,#diariodocoronga,1
76982,#divinopolis,1
76983,gabinetedepsicologia@cm-spsul.pt,1
76984,experiencie,1
76985,#boatardee,1
76986,osteoporose,1
76987,@littleaquagirl,1
76988,#bbcbr,1
76989,quarentinhas,1
76990,bozolandia..,1
76991,#aosolhosdosenhor,1
76992,#walk,1
76993,strava,1
76994,trade-off,1
76995,acelga,1
76996,reflexivo!,1
76997,@centraldefasls,1
76998,fazer.,1
76999,#outdoorlearning,1
77000,"casa,continue",1
77001,mostre-nos,1
77002,faceta,1
77003,grena:,1
77004,@liculinarista,1
77005,cabedal,1
77006,hormonios,1
77007,#hormonios,1
77008,lar!!!,1
77009,conrad,1
77010,@xprinceofpersia,1
77011,marco;,1
77012,#zenhrbrasil,1
77013,alouuuu,1
77014,triplicar,1
77015,#danco,1
77016,figurado,1
77017,"namorados,tios,primos,vizinhos",1
77018,retirada?,1
77019,"risco,para",1
77020,clamaram,1
77021,500gr,1
77022,castigo??,1
77023,@tvjornalsbt,1
77024,caminhoneiro?,1
77025,@danieldubaiofc,1
77026,#bebeechora,1
77027,@sensimilladubbr,1
77028,dropando,1
77029,#mentesmalignas,1
77030,#circuitoreggae,1
77031,#pitang,1
77032,#guacoemcasa,1
77033,entregas!,1
77034,quadruplicar,1
77035,@lohgann,1
77036,4.858,1
77037,1.instituicoes,1
77038,25170524,1
77039,penalmente,1
77040,"julho,os",1
77041,ventilador;,1
77042,incomodamos,1
77043,#happybirthdayedu21,1
77044,engordam,1
77045,@obsnaturalistas,1
77046,analoga,1
77047,#casacommoda,1
77048,aceito?,1
77049,@megalathea,1
77050,impede?,1
77051,dianteira,1
77052,#estudemais,1
77053,#coragemdemudar,1
77054,#voucheroleodeperoba,1
77055,-chega,1
77056,#julianazen,1
77057,ocio!,1
77058,@elanavalenaria,1
77059,#naoescuteofulanodetal,1
77060,9.9158-2737,1
77061,acontecer:,1
77062,@monovolume,1
77063,#ficaemcasamulambo,1
77064,ignoraste,1
77065,#comunismodescendonocentro,1
77066,gramps,1
77067,guerreiros!!,1
77068,#tudovaiacabarbem,1
77069,#admirador,1
77070,#jahsabe,1
77071,controlavel,1
77072,#ansiedadepandemia,1
77073,terraplanism,1
77074,@soufrita,1
77075,arranged,1
77076,"manipulacao,manobras",1
77077,batalhadoras,1
77078,porta-vozes,1
77079,cizania,1
77080,proveito!,1
77081,aumenta...#coronavirus,1
77082,nos...pq,1
77083,pressao..,1
77084,tremeu,1
77085,#confeteeserpentina,1
77086,#praiadonorte,1
77087,previna-se:,1
77088,#thatswhatilike,1
77089,klausen,1
77090,magnus,1
77091,saiki,1
77092,psi-man,1
77093,#carrinho,1
77094,pagado,1
77095,#abdome,1
77096,#vidadecadu,1
77097,#teamwork,1
77098,#only,1
77099,#posistivevibes,1
77100,megalopole,1
77101,vulneravel!,1
77102,inspirando..,1
77103,#gastroenterologia,1
77104,expirando..,1
77105,#descomplicandoasemocoes,1
77106,#dicadevideo,1
77107,8],1
77108,#urucumrock,1
77109,#urucum,1
77110,@theonlyluife,1
77111,atualizamos,1
77112,americo,1
77113,eqi,1
77114,@matheusrizzo,1
77115,gt;sualt;,1
77116,#coronavirurs,1
77117,ok????????,1
77118,cientifico-epidemiologico,1
77119,balanceado,1
77120,removi,1
77121,sabendo???,1
77122,@marcelojohnson,1
77123,ictericia,1
77124,@mcedisinho,1
77125,@assaf,1
77126,@danielpalhano1,1
77127,gastroenterologia,1
77128,semana',1
77129,agudo;,1
77130,'lancamentos,1
77131,whynot?,1
77132,cambada..,1
77133,socorra,1
77134,garantido:,1
77135,"891,59",1
77136,#tebelsuprimentos,1
77137,autuados,1
77138,@clarobrasil???,1
77139,#massinhademodelar,1
77140,#escolaemcasa,1
77141,protegida!!,1
77142,fofolete,1
77143,bemol,1
77144,asopra,1
77145,cheira.,1
77146,bc:,1
77147,@rdc,1
77148,namoradas,1
77149,@drleolordelo,1
77150,encontrem!,1
77151,amiga..,1
77152,mortas?,1
77153,@euhenriquecunha,1
77154,#rindoate2020,1
77155,+info:,1
77156,valvula,1
77157,#bibliotecasuminho,1
77158,bailao::::::,1
77159,#uminho,1
77160,#estamosatrabalhar,1
77161,stellacristino,1
77162,tradutoras,1
77163,noticia-crime,1
77164,#employeeexperience,1
77165,#employerbranding,1
77166,omitiram,1
77167,ultrapasse,1
77168,informar:,1
77169,4.200,1
77170,@valete115,1
77171,ouvissem,1
77172,21h20,1
77173,nascidos,1
77174,clandestino?,1
77175,#oquefazeremcasa,1
77176,obedecer:,1
77177,colaboramos,1
77178,paulinas,1
77179,canopus,1
77180,ele!!!!!,1
77181,#sextoouuu,1
77182,unico-41,1
77183,fazeres,1
77184,monotitulovirus,1
77185,@fordbrasil,1
77186,santesso,1
77187,ford-k,1
77188,instagam:,1
77189,blume,1
77190,peripecias,1
77191,#canopus,1
77192,#alexandrenero,1
77193,#naotenhocorpoatletico,1
77194,d@s,1
77195,halfitth,1
77196,urbanos!,1
77197,@anaaluap74,1
77198,privad@s,1
77199,public@s,1
77200,trabalhador@s,1
77201,[thread],1
77202,@techrepublic,1
77203,referencias:,1
77204,@edivacosta,1
77205,"ti,o",1
77206,pressa?,1
77207,tardou,1
77208,@fabiopf08fabio,1
77209,casa.descanse,1
77210,#filhodealexandrenero,1
77211,@claccontabilidade,1
77212,perrengues,1
77213,enlouqueceria,1
77214,atenderia,1
77215,@progradufsm,1
77216,@rodrigoavelinooficial,1
77217,irao!,1
77218,proximas:,1
77219,@gisasalgado,1
77220,classificado,1
77221,esquerdaaaa,1
77222,#fazendinhabendita,1
77223,serve??logo,1
77224,plantas;,1
77225,rega,1
77226,responsabilidade?..,1
77227,#engcivil,1
77228,pandemia.agora,1
77229,americana!!!,1
77230,#naoesoumresfriadozinho,1
77231,"79,1%",1
77232,investigacao!,1
77233,@nathaliarnd,1
77234,communications,1
77235,@canalshoptime,1
77236,#catnip,1
77237,reconcavo,1
77238,#ufrb,1
77239,#catshop,1
77240,#ervadegato,1
77241,#mundodosgatos,1
77242,#racaalvinegra,1
77243,98139-8462,1
77244,#cahl,1
77245,#cervejadovozao,1
77246,criticados,1
77247,mesmoso,1
77248,"causa,tava",1
77249,ses!,1
77250,sintamos,1
77251,fightersmarket,1
77252,almoco??????,1
77253,#gojota,1
77254,modificada,1
77255,fini.quiosquearacatuba,1
77256,2.281,1
77257,noobagens,1
77258,enjoarem,1
77259,minecrafters,1
77260,#cidadedepetropolis,1
77261,#jotacom,1
77262,#rjtv!!,1
77263,@propmark,1
77264,jardimmello,1
77265,nettocom,1
77266,certas!,1
77267,espantosos!,1
77268,jotacom,1
77269,nervoso!!,1
77270,@laviemanonn,1
77271,tina!!,1
77272,defendo:,1
77273,desmonte,1
77274,1gt;,1
77275,contagion,1
77276,contrariava,1
77277,loucooooooooooooos!!!,1
77278,#parques,1
77279,"polinomios,o",1
77280,#dica2,1
77281,linearsistema,1
77282,#isolamentosocial!?,1
77283,fritinhas,1
77284,'nunca,1
77285,graficosretas,1
77286,coincidentes,1
77287,bill:,1
77288,quando??,1
77289,@cinefilo,1
77290,blues-rock,1
77291,#petslover,1
77292,considera-la,1
77293,hahahahahhahaahhahh,1
77294,discutam,1
77295,discursozinho,1
77296,brumado,1
77297,#diadesol,1
77298,gente;,1
77299,cara;,1
77300,perna?,1
77301,divirta-se!!!,1
77302,superhero,1
77303,igreja?,1
77304,blindada?,1
77305,#dione,1
77306,#galaxynote9,1
77307,piraquara,1
77308,imagination,1
77309,custado,1
77310,demandarao,1
77311,@isiscidade,1
77312,@piuzzera,1
77313,#vivanossasenhora,1
77314,tu!!!!,1
77315,#joaotrabalhador,1
77316,#joaodoriatemrazao,1
77317,#forcajoao,1
77318,perceberia,1
77319,padre?,1
77320,#corpodebombeirosmg,1
77321,aida,1
77322,tio..,1
77323,#uppprazeres,1
77324,mostrar-se,1
77325,#adesaf,1
77326,positivado,1
77327,#balancogeralce,1
77328,ilustradora:,1
77329,#projetoaprovado,1
77330,linear!!,1
77331,#assumelogomourao,1
77332,irigcocalzinho,1
77333,pungente,1
77334,esyhome!,1
77335,giovana,1
77336,@eletrica36,1
77337,@zaguiini,1
77338,machucar..,1
77339,chapadas,1
77340,regalos,1
77341,autografado,1
77342,#estrategiademercado,1
77343,clarices,1
77344,chao;,1
77345,resultaram,1
77346,miseria..,1
77347,#governoirresponsavel,1
77348,rebele-se,1
77349,fabriciocarpinejar,1
77350,colpani,1
77351,esyworld,1
77352,musixa:,1
77353,@candymel,1
77354,#semparar,1
77355,apontaram,1
77356,#triste..,1
77357,-lanche,1
77358,'gripezona',1
77359,incontrolavel,1
77360,@bandauo,1
77361,desfalcadas..,1
77362,apaioram,1
77363,sorriem,1
77364,@davisabbag,1
77365,bote..,1
77366,desarmar,1
77367,#tudopelavida,1
77368,oferendas,1
77369,#economiapodeesperar,1
77370,2x!,1
77371,anhangabau,1
77372,#victorgally,1
77373,rsrs!!!,1
77374,aaiii,1
77375,estimativo,1
77376,erradicacao,1
77377,neim,1
77378,@amonamarthband,1
77379,ae!!!,1
77380,gibsonguitarbrasil,1
77381,@gibsonguitar,1
77382,puxo,1
77383,pulsos?!,1
77384,amarth,1
77385,amon,1
77386,@ronaldocaiado:,1
77387,louvar!!,1
77388,#cuidedoseupet,1
77389,#algebra,1
77390,pae,1
77391,brandar,1
77392,@camzvitg,1
77393,aee???,1
77394,"possivel,",1
77395,lembre-se!!!,1
77396,#gally,1
77397,@alexand94624158,1
77398,recolhidos!,1
77399,propuser,1
77400,@jtampasco,1
77401,#asnonoplanalto:,1
77402,legalizebrasil,1
77403,@dedebjj2,1
77404,improrrogavel,1
77405,@bielrocha08,1
77406,@fgabinetedoodio,1
77407,@mttnandaa,1
77408,cuspes,1
77409,convoque-me!,1
77410,brote,1
77411,parabens!estamos,1
77412,impresoleft,1
77413,caquinhos,1
77414,interessada!!,1
77415,#blindadosnosanguedejesus,1
77416,blazers,1
77417,#fotografiadecelular,1
77418,aracaju!,1
77419,@felipleitex,1
77420,monza,1
77421,na,1
77422,isentosfera,1
77423,atrelado,1
77424,#ficardeolho,1
77425,@guhvinisilva,1
77426,fazer!?,1
77427,comodismo!,1
77428,#marciovaldeci,1
77429,hahah..,1
77430,caraia!,1
77431,partidario?,1
77432,@baterali,1
77433,dessa?,1
77434,filhotas,1
77435,#bluesun,1
77436,anti-cristo,1
77437,citada,1
77438,sextaremos,1
77439,#coronaviruslockdownbrasil,1
77440,",decidam",1
77441,gostei??,1
77442,",entra",1
77443,"rua,so",1
77444,retrogrado,1
77445,perplexo?,1
77446,lipa!!!,1
77447,#maisgeek,1
77448,@feijaojuliano,1
77449,#cityconnect,1
77450,@maurici84132060,1
77451,kizomba,1
77452,@djoubriza,1
77453,gotejando,1
77454,proenca,1
77455,#sp1trabalho,1
77456,diametro,1
77457,10mm,1
77458,#misteriosdouniverso,1
77459,#uvsnomundo,1
77460,djssj,1
77461,#estamosprotegidos,1
77462,caredecidamete,1
77463,#mediasempresas,1
77464,@meiahora,1
77465,@hypolitoginasta,1
77466,ocaso,1
77467,pai..rsrs,1
77468,#vozesdobrasil:,1
77469,coronagente,1
77470,#prefeitotitinho,1
77471,@azulterra2,1
77472,furg,1
77473,@deputadolimma,1
77474,barreeeiraa..,1
77475,querubins,1
77476,scherbatsky,1
77477,saudade?!,1
77478,barreiraa,1
77479,",saudade",1
77480,@leoscmlr,1
77481,#taquarars,1
77482,oms?,1
77483,enfrenta-la,1
77484,@m4teuzin,1
77485,b0ls0n@r0,1
77486,#fazeroq?,1
77487,dinho!,1
77488,deuso,1
77489,@artofmmignola,1
77490,punhado,1
77491,#bluesunsolardobrasil,1
77492,@ultrafarmaevoce,1
77493,gae,1
77494,#saude?,1
77495,embebido,1
77496,#comerbem,1
77497,#colsan,1
77498,coralina:,1
77499,peregrinos!,1
77500,twolf,1
77501,chantageiam,1
77502,regularize,1
77503,leia;,1
77504,@andrew,1
77505,#odestinoquequis,1
77506,maneva,1
77507,voldemort?,1
77508,potterheads,1
77509,prazeroso?,1
77510,@lula13133,1
77511,#bluesundobrasil,1
77512,sangue!!!,1
77513,#stateofdecay2,1
77514,volei?,1
77515,cruel:,1
77516,#abramojogo,1
77517,admitindo,1
77518,cabeludas,1
77519,cremtes,1
77520,curvar,1
77521,#doemascaras,1
77522,fulfaro,1
77523,thenorio,1
77524,enem?,1
77525,#arenadabaixada,1
77526,@meodeosana,1
77527,marcio!!!,1
77528,@melrecampos,1
77529,#@$#amp;@,1
77530,social?!,1
77531,midianao,1
77532,afetaram,1
77533,em@hospitais,1
77534,@bebendo,1
77535,#nemtudoeclose,1
77536,preparades,1
77537,burrao,1
77538,doidaaaaaaaaa,1
77539,contemplem..,1
77540,pipocam,1
77541,pegando!,1
77542,#boiafriaproducoes,1
77543,respiradorescg,1
77544,comparativo:,1
77545,#mignola,1
77546,#energiafotovoltaica,1
77547,#flintstones,1
77548,obelix,1
77549,esterco,1
77550,noticia..,1
77551,narg,1
77552,20:7,1
77553,#kaduanne,1
77554,@kadumoliterno,1
77555,@homeronasciment,1
77556,regramento,1
77557,#holiday,1
77558,#casaslotericas,1
77559,trabalha?,1
77560,ex-apoiadores,1
77561,imbecil.,1
77562,anti-stress,1
77563,governabilidade,1
77564,haitiana,1
77565,[minha,1
77566,contribuicao],1
77567,visualizacoes!,1
77568,impulsionam,1
77569,adiola,1
77570,#teamsprint,1
77571,#quadrinhosgratis,1
77572,hooje,1
77573,empatia...,1
77574,pro-bozo,1
77575,chuvarada,1
77576,@adelsoncarvalho,1
77577,cicone,1
77578,@consedbr,1
77579,eka,1
77580,eles!!,1
77581,planetoide,1
77582,@tavprogramacao,1
77583,@devscansados,1
77584,#digitalcomics,1
77585,comprovadosno,1
77586,moral:,1
77587,#espaco,1
77588,rapaiz,1
77589,favorece?,1
77590,#marcospontes,1
77591,software!,1
77592,@lucastino2,1
77593,ferocidade,1
77594,incuraveis,1
77595,blza,1
77596,campanha?,1
77597,impacto..,1
77598,#stfacorda,1
77599,#toquio2020,1
77600,70;,1
77601,#flatoquio,1
77602,#toquio2021,1
77603,#vamostodosmorrer,1
77604,regra;,1
77605,criticamos,1
77606,amaria,1
77607,+infectados,1
77608,#surtar,1
77609,@bondinhooficial,1
77610,@thaisdiglio,1
77611,orthodontic,1
77612,galeros,1
77613,aehooooooo,1
77614,#fenahumanidade,1
77615,caoticas,1
77616,coda,1
77617,euquanto,1
77618,#fiscalizandoobusao,1
77619,supermercado...#fiqueemcasa,1
77620,renda...,1
77621,vlt...manda,1
77622,coisa...kkkkk..,1
77623,assista..,1
77624,sorriremos,1
77625,@liliantrigo,1
77626,#quarantineday7,1
77627,#quarentenadia7,1
77628,reerguemos,1
77629,legislativas,1
77630,#isolamentodigital,1
77631,#sextarei,1
77632,aomeno,1
77633,@decadente,1
77634,#cuidadasaude,1
77635,@dougiias,1
77636,#lucidez,1
77637,#fridayiminlove,1
77638,troquem,1
77639,salavdordabahia,1
77640,#046,1
77641,encobertaram,1
77642,abastecimentos,1
77643,flanando,1
77644,cinefans,1
77645,humildade?,1
77646,marbella,1
77647,doou?,1
77648,dudu-san!,1
77649,@karlinhacl,1
77650,paparicada,1
77651,normativas,1
77652,web-conferencia!,1
77653,gabicorev,1
77654,ricpant,1
77655,parabensssss,1
77656,prinnnn!!!!,1
77657,sempreeeeeeee!!!!!!!,1
77658,#stayinamerica,1
77659,ahahhahahahahah,1
77660,portraitatroomservices,1
77661,@ashleydelima,1
77662,estrategia?,1
77663,osh,1
77664,@deputadomarcellmoraes,1
77665,devolvido,1
77666,gaulle..,1
77667,solei,1
77668,nilvioncreativedesign,1
77669,conglomerado,1
77670,promulgacao,1
77671,#recoreco,1
77672,#pinturarelampago,1
77673,#calil,1
77674,bell?,1
77675,17hr,1
77676,cyan,1
77677,[40enarte],1
77678,#siguemytesigo,1
77679,@obliviaters,1
77680,jannaduarte070619,1
77681,@aleclightwoow,1
77682,@cwasstiel,1
77683,@je,1
77684,1694,1
77685,fundicoes,1
77686,ponciano,1
77687,gabrielalves51,1
77688,petrelli,1
77689,uganda,1
77690,fdv,1
77691,parceria:,1
77692,#sensata,1
77693,autofavorece,1
77694,em.meio,1
77695,reconstituivel,1
77696,@valrioalbuquer2,1
77697,#quarentenacomopacto:,1
77698,#nuvensfofas,1
77699,#pactocontraacovid19,1
77700,eram.que,1
77701,#quarentenacomopacto,1
77702,#ods13,1
77703,24074576,1
77704,#ods16,1
77705,taperas,1
77706,tosse..,1
77707,nutricionais,1
77708,balfe,1
77709,boricada,1
77710,gotejador,1
77711,@rioquimica,1
77712,oracoes..,1
77713,#odireitonaopara,1
77714,#fdvdigital,1
77715,metralhou,1
77716,#direitofdv,1
77717,reflito,1
77718,#fdv,1
77719,#formacaodeverdade,1
77720,#direitodoseujeito,1
77721,#direitoconstitucional,1
77722,#teoriadaconstituicao,1
77723,#acidoborico,1
77724,@direitofdv,1
77725,caitriona,1
77726,cod.:0003,1
77727,estudando?,1
77728,@senaceadoficial,1
77729,#senacrn,1
77730,uhhuuul,1
77731,@amoskonst,1
77732,#dicacultural,1
77733,role's,1
77734,#skin,1
77735,nasci..,1
77736,mancam,1
77737,umbilical,1
77738,disgrama!!!,1
77739,absurd,1
77740,#momentohumor,1
77741,galerix?!,1
77742,eliminacao.o,1
77743,reanimei,1
77744,hahhaa,1
77745,demencia?,1
77746,produzirmos,1
77747,#helsinki,1
77748,cuidar?,1
77749,confinadas!,1
77750,ligadinhas.,1
77751,fala...,1
77752,#ide,1
77753,#100daysofcode,1
77754,#kde,1
77755,@orbitabar,1
77756,nyskini,1
77757,#qt,1
77758,creator,1
77759,#historiadeportugal,1
77760,wwz,1
77761,calaio,1
77762,#semdesculpinha,1
77763,zumi,1
77764,#portugaloutside,1
77765,@dnordicos,1
77766,generation,1
77767,#todacasatemamor,1
77768,disparado!,1
77769,#senacead,1
77770,historias?,1
77771,@jstncrvlli,1
77772,lacos.,1
77773,@netflixfr,1
77774,pai.,1
77775,ser.,1
77776,um.,1
77777,dardos,1
77778,civilizacao??,1
77779,#enquadramentojuridico,1
77780,#facilshopping,1
77781,@rinanyl,1
77782,@badgirlveneno,1
77783,#boargamegeek,1
77784,@leahphrglv,1
77785,@analuzinea,1
77786,@barcurau,1
77787,decifrando,1
77788,#aspectosmotivacionais,1
77789,carpinejar!,1
77790,presos!,1
77791,colorados!,1
77792,considerarem,1
77793,@cherrybiiii,1
77794,#cubicostorage,1
77795,moco?,1
77796,@dracoimagem!,1
77797,almocojantar,1
77798,fala!?,1
77799,#15:,1
77800,@t,1
77801,qualhato,1
77802,andavam,1
77803,#cosmopolitan,1
77804,imperativo?,1
77805,seemann,1
77806,#saqualove,1
77807,paiparazzi,1
77808,cibelly,1
77809,postura!!!!,1
77810,pre-operacionais,1
77811,bemmmm,1
77812,investigado!,1
77813,handbook,1
77814,#quarantenados,1
77815,#somosfasdobodegaiato,1
77816,player's,1
77817,introdutorio,1
77818,starter,1
77819,#eusouumoutrovoce,1
77820,#denunciarmalafaia,1
77821,yorke,1
77822,"mundiais,..",1
77823,recuperou!,1
77824,agora!?!,1
77825,gestor?,1
77826,entao!?!,1
77827,#jornaldaquarentena,1
77828,#nositio,1
77829,exercise!,1
77830,#queroirtrabalhar,1
77831,dificil.sucessos,1
77832,reencontramos,1
77833,ribeiro!deus,1
77834,cinthia,1
77835,#grenaemcasa,1
77836,ivan!!!!,1
77837,reidosdv,1
77838,insuportavel:,1
77839,friozinho!,1
77840,alfinetes,1
77841,#carrossel,1
77842,pecimistas,1
77843,zzzzzzzzzzzzzzzzz,1
77844,#derrubaomalafaia,1
77845,bolsonomions,1
77846,preciosas!,1
77847,abnt,1
77848,matando-as,1
77849,viram!?!?,1
77850,#posgraduacaoonline,1
77851,covir19,1
77852,atletas?,1
77853,#pbecatering,1
77854,entregadores!,1
77855,#pbemeals,1
77856,#gruporesultados,1
77857,#tatami,1
77858,#colegiogeracaoresultados,1
77859,@shwnstylinson,1
77860,#cursosgeracao2001,1
77861,#tatamifightwear,1
77862,#pormaisdiasassim,1
77863,hipotonico,1
77864,polifenois,1
77865,",sao",1
77866,#theblaze,1
77867,#burnsbjj,1
77868,#sanfordmma,1
77869,#combatclub,1
77870,bolsojose,1
77871,#nomeatday,1
77872,viram!?,1
77873,#teaquietaemcasaquee,1
77874,social?!?,1
77875,afrouxaram,1
77876,#surfandokarmasedna,1
77877,karmas,1
77878,2.250,1
77879,72727,1
77880,chacina,1
77881,acucena,1
77882,#gardening,1
77883,#acucena,1
77884,peca!,1
77885,asneira?,1
77886,#bggbr,1
77887,doidoes,1
77888,venenoso,1
77889,sofrimento!,1
77890,reliquia,1
77891,@jupessanha,1
77892,#draanacarolinapuga,1
77893,sutilmente,1
77894,#vivendoeapanhando,1
77895,#webtoon,1
77896,#nepuga,1
77897,#prnaoquermorrer,1
77898,@gabiminton,1
77899,halley,1
77900,#enfermagemestetica,1
77901,#farmaciaestetica,1
77902,#biomedicinaestetica,1
77903,#ordemnacasa,1
77904,estatistica!,1
77905,#goiascontraocoronavirus,1
77906,@irlansimoes,1
77907,garotavip,1
77908,quartinho,1
77909,deslegitimar,1
77910,esquisito!,1
77911,kubitschek,1
77912,#secuidavovo,1
77913,rua...#fiqueemcasa,1
77914,769,1
77915,#videosws,1
77916,#safadao,1
77917,desobedecer!,1
77918,venice,1
77919,explo,1
77920,#seriedrhouse,1
77921,bolsonabo!,1
77922,#hughlaurie,1
77923,sofreriam,1
77924,preservava,1
77925,#poderosa,1
77926,#recordtvgoias,1
77927,jantar...,1
77928,#metropolis,1
77929,salute,1
77930,cormobidades,1
77931,jabuticabeira,1
77932,frutaaa..,1
77933,#sadnessandsorrow,1
77934,cultos?,1
77935,#buenmiercoles,1
77936,mourao..,1
77937,cara?????,1
77938,caganeira?,1
77939,forca.,1
77940,#carreatagenocida,1
77941,#bisexuaiswards,1
77942,maleavel,1
77943,81.000,1
77944,"facil,ne?",1
77945,isso...deveriam,1
77946,camionete,1
77947,atleticana...!!,1
77948,sigepe,1
77949,bohnenblust,1
77950,@clinica,1
77951,certeiro!,1
77952,13h50min,1
77953,adentro,1
77954,tecia,1
77955,novelo,1
77956,#bemvindoaigreja,1
77957,#nadamenosqueoceu,1
77958,missao.#pgeessencial,1
77959,@pgespoficial,1
77960,jf,1
77961,carcacas,1
77962,luis-ma,1
77963,antenada,1
77964,bern,1
77965,#porquebolsonaromerecerespeitoconfiancaedignidade,1
77966,#wilyamthums,1
77967,#ludopedia,1
77968,trapezistas,1
77969,intens,1
77970,repudiamos,1
77971,homao,1
77972,tradicao!,1
77973,globos,1
77974,reivindicamos,1
77975,@pactodemocracia:,1
77976,intefectados,1
77977,igual:,1
77978,200mil,1
77979,pasteloes,1
77980,circenses,1
77981,#borntodie,1
77982,rapidos?,1
77983,patrao?,1
77984,#paganosport,1
77985,ksjshsjdh,1
77986,esquivar,1
77987,laboratoriointeligenciadevida,1
77988,#histeriagames,1
77989,#jogosdetabuleiromodernos,1
77990,lemures,1
77991,madagascar?,1
77992,julian,1
77993,esparrela,1
77994,leiga!,1
77995,volumes,1
77996,1.150,1
77997,ruiu,1
77998,ama!!!,1
77999,mantimentos!,1
78000,peladao.,1
78001,cueca..eu,1
78002,#youneverwalkalone,1
78003,ultrafarma,1
78004,normalizamos,1
78005,#goleirosdefutsal,1
78006,#ntvb10k,1
78007,divide-nos,1
78008,assine-gt;,1
78009,#otreinonaopodeparar,1
78010,sexta!!!,1
78011,arrebentarem,1
78012,gosta...sorry!,1
78013,#asquartasusamosrosa,1
78014,doutorandos,1
78015,dias??,1
78016,quarentena------------------------------------------------------------,1
78017,views;,1
78018,@hallsdebollo,1
78019,@teteconl,1
78020,quebrarao,1
78021,@38nataliamc,1
78022,#raciociniologico,1
78023,enganadas,1
78024,dobrado!,1
78025,#boxmovimentum,1
78026,#exerciciodealtaintensidade,1
78027,vetores,1
78028,b*ratrabalh4r,1
78029,abdicarem,1
78030,@ntvb,1
78031,.#prontofalei,1
78032,"2020,em",1
78033,"coronavirus,muitas",1
78034,internete!,1
78035,mintam,1
78036,@orlandomorando,1
78037,desbloqueei,1
78038,autossuficiente,1
78039,apenas!!!,1
78040,milqf,1
78041,p**,1
78042,amadoh??,1
78043,#fiquieemcasa,1
78044,#whopaysforcovid!,1
78045,dzn,1
78046,"abusadas,aqui",1
78047,leviandade,1
78048,#peludinhos,1
78049,#soninhogostoso,1
78050,descritos,1
78051,#parceirosbrilhantes,1
78052,#embrevejuntos,1
78053,ameacadoras,1
78054,"direitinho,sem",1
78055,greenland,1
78056,#youngadult,1
78057,#ctcotia,1
78058,pacume,1
78059,@girassolvegana,1
78060,restante!,1
78061,#companheiras,1
78062,odilar,1
78063,cheesecakeria,1
78064,canina!,1
78065,"justica,precisamos",1
78066,#cheesecake,1
78067,cia66,1
78068,#memezeiro,1
78069,irremediavelmente,1
78070,#santarempara,1
78071,#javascriptdeveloper,1
78072,#js,1
78073,discorrendo,1
78074,html5,1
78075,retorico,1
78076,#astridscholte,1
78077,tropa',1
78078,abreviado,1
78079,pleito,1
78080,@bslvra,1
78081,guspinheirogus,1
78082,#asquatrorainhasmortas,1
78083,alair,1
78084,adotas,1
78085,#cheesecakeriadochefodilar,1
78086,@raphaeldizus,1
78087,#2000snostalgia,1
78088,#economycrisis,1
78089,cashruleseverythingaroundme..,1
78090,method,1
78091,poderoso!,1
78092,predileta?,1
78093,$10.000,1
78094,#esquerdistas,1
78095,notarios,1
78096,@canalae,1
78097,passariamos,1
78098,jogariamos,1
78099,comuna,1
78100,@rogrio10858707,1
78101,arrumaria,1
78102,#sunsetlover,1
78103,pcdob!,1
78104,crer..,1
78105,sqn!,1
78106,99985-0765,1
78107,#bandasonora,1
78108,#coisasparafazerdurantequarentena,1
78109,belorizontina!,1
78110,bombarbufas,1
78111,arrependam,1
78112,exagerados..,1
78113,#eufonio,1
78114,#minhabahia,1
78115,jornadeir@,1
78116,6to,1
78117,#jornadadacidadania!,1
78118,#formacaopolitica,1
78119,champanhe,1
78120,#academicosdosalgueiro,1
78121,@coldcase,1
78122,cbs,1
78123,@gugawalla,1
78124,#bootstrap4,1
78125,#bootstrap,1
78126,titulos...ouch!,1
78127,hades,1
78128,#almasolar,1
78129,tecno,1
78130,apartamento...,1
78131,piano..,1
